"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
"DEAD","HUMPBACK WHALE","CA-OR-WA",2018,10,13,"VESSEL STRIKE","MARIN","CA","DEAD","NECROPSY FINDINGS. WHALE WAS IN GOOD BODY CONDITION, A BIT THIN, BUT WITH ADEQUATE BLUBBER LAYER. THERE WERE AREAS OF HEMORRHAGE OVER THE DORSAL SURFACE OF THE CRANIUM AND ON THE DORSAL THORAX IMMEDIATELY CRANIAL TO THE DORSAL FIN AND EXTENDING TOWARDS THE CRANIUM. THE VERTEBRAE AND VERTEBRAL DISKS WERE DISBURSED THROUGHOUT THE BODY, MANY OF WHICH HAD PERIOSTEAL DISCOLORATION (BONE BRUISING). THE RIBS WERE INTACT BUT ALSO HAD SIMILAR BONE BRUISING. THE LEFT SCAPULA WAS FOUND 3 METERS AWAY FROM THE BODY WITH FRACTURES AND BONE BRUISING. THE CRANIUM HAD BONE BRUISING ON THE DORSAL SURFACE AND FRACTURES ON THE PARAOCCIPITAL PROCESSES, AND OTIC BULLA.","DEAD",NA,1,"N","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2018,10,15,"UNIDENTIFIED POT/TRAP FISHERY ENTANGLEMENT","MENDOCINO","CA","SI (PRORATE)","REPORTING PARTY NOTED 2 ORANGE CRAB POT BUOYS NEAR THE TAIL OF THE WHALE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"DECLINE","HUMPBACK WHALE","CA-OR-WA",2018,11,3,"UNIDENTIFIED FISHERY INTERACTION","MONTEREY","CA","SI","PHOTOS SHOW WHALE WITH LARGE DIAGONAL, NARROW-DIAMETER WOUND BETWEEN DORSAL HUMP AND BLOWHOLE. ORIENTATION OF WOUND IS FROM DORSAL SURFACE, EXTENDING DIAGONALLY TOWARDS REAR AND VENTRUM OF WHALE, CONSISTENT WITH A CONSTRICTING LINE EXPERIENCING DRAG. INDENTATION AND LARGE AREAS OF BODY COVERED WITH CYAMIDS, INDICATING A HEALTH DECLINE. PHOTOS INCONCLUSIVE ON WHETHER LINE IS STILL EMBEDDED IN WHALE, BUT INJURY IS CONSISTENT WITH CONSTRICTING ENTANGLEMENT. .","SI","L2",1,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2018,11,4,"UNIDENTIFIED POT/TRAP FISHERY ENTANGLEMENT","MONTEREY","CA","NSI","LOOSE DRAPED TRAILING LINE (30 FEET) WITH NO APPARENT TENSION AND SINGLE RED AND WHITE BUOY APPEAR TO BE LOOSELY CONNECTED TO UNDERSIDE OF FLUKES, PERHAPS ATTACHED VIA BARNACLES. WHALE FREE-SWIMMING.  .","NSI","L3",0,"N","N"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2018,11,17,"UNIDENTIFIED FISHERY INTERACTION","SAN DIEGO","CA","SI","TIGHT WRAP OR WRAPS RIGHT AT THE FLUKE INSERTION WITH SHORT GREEN LINE TRAILING UNDERNEATH FLUKE AND TWO BUOYS APPROX 3 FEET BEHIND THE FLUKES AND ONLY COME TO THE SURFACE WHEN WHALE IS FLUKE UP DIVING. LACERATION IN FLUKE REGION EVIDENT FROM . EVIDENCE OF CONSTRICTING WRAP.","SI","L2",1,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2018,12,3,"DUNGENESS CRAB POT FISHERY (CALIFORNIA)","MARIN","CA","SI (PRORATE)","MULTIPLE WRAPS OF LINE  OVER / AROUND BODY IN FRONT OF THE DORSAL FIN WITH EVIDENCE THE GEAR HAS MOVED FROM BACK DUE TO ABRASIONS WITH ASSOCIATED SKIN DISCOLORATION. TWO BUOYS NEXT TO THE BODY NEAR THE WRAPS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.  POOR-QUALITY .","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,3,24,"UNIDENTIFIED FISHERY INTERACTION","VENTURA","CA","SI (PRORATE)","SINGLE ORANGE POLYBALL TRAILING FROM SWIMMING WHALE. BALL SUBMERGES WHEN WHALE DIVES. PHOTOS SHOW WHALE LIFTING FLUKES OUT OF WATER. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,4,14,"DUNGENESS CRAB POT FISHERY (OREGON)","MEXICO","MEXICO","SI (PRORATE)","WHALE REPORTED IN LORETO MEXICO TRAILING  ONE YELLOW BULLET BUOY WITH ODFW TAG AND TWO YELLOW TRAILER BUOYS  10 TO 20 FEET BEHIND WHALE. GEAR HAD BEEN SET NEAR COOS BAY, OREGON, DATE NOT GIVEN. ENTANGLEMENT WAS ON TAILSTOCK WITH SCARRING ON CAUDAL PEDUNCLE. WHALE DISENTANGLED IN MEXICO. PHOTOS OF RECOVERED GEAR REVIEWED BY J. CARRETTA. FULL GEAR AMOUNT AND CONFIGURATION UNKNOWN. UNCONFIRMED IF ALL GEAR REMOVED.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,5,5,"UNIDENTIFIED FISHERY INTERACTION","SANTA BARBARA","CA","SI (PRORATE)","WHITE FLOATING LINE TRAILING 40 FEET BEHIND WHALE. GEAR AMOUNT AND CONFIGURATION UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,5,28,"VESSEL STRIKE","KING","WA","SI","VESSEL STRIKE AT 20:18 LOCAL TIME. A JUVENILE HUMPBACK WHALE SURFACED APPROX 5 FT IN FRONT OF BOW OF 460 FOOT LONG CAR AND PASSENGER FERRY THAT WAS ACCELERATING. SPEED ASSUMED TO BE 5 KTS OR MORE, BASED ON TIME AND LOCATION OF TRANSIT.  MULTIPLE PASSENGERS FELT A THUMP AND REPORTED LARGE AMOUNTS OF BLOOD AND OBSERVED WHALE FOR SEVERAL MINUTES OF STRUGGLING AT THE SURFACE. THEN THE ANIMAL DISAPPEARED AT APPROX 20:30PM. THE WSF CAPTAIN CONFIRMED THE STRIKE OF THE WHALE. USCG CONDUCTED SEARCHES BUT WERE UNABLE TO RELOCATE CARCASS. PHOTO PROVIDED BY THE WSF CAMERAS CONFIRM SPECIES AND AGE CLASS ESTIMATE. BASED ON ACCOUNTS OF ""FOUNTAINS OF BLOOD"", THE SIZE (460 FT) AND SPEED (5 KTS OR GREATER) AND THE SIZE OF THE WHALE, THIS WAS LIKELY A FATAL STRIKE. NATIONAL DATABASE REFERENCE NW-2019-1211867.","SI","L7A",1,"N","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,6,29,"DUNGENESS CRAB POT FISHERY (WASHINGTON)","CLALLAM","WA","SI (PRORATE)","WDFW WARDENS DESCRIBED A WHALE ENTANGLED WITH TWO WA STATE DUNGENESS CRAB BUOYS AROUND TAIL. PHOTOS SHOW ONE OR MORE BUOYS AT SURFACE APPROXIMATELY 20-30 FEET BEHIND DORSAL HUMP.  GEAR AMOUNT AND CONFIGURATION UNKNOWN. .","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,7,9,"DUNGENESS CRAB POT FISHERY (WASHINGTON)","MARIN","CA","SI","PHOTOS SHOW ENTANGLEMENT WITH TIGHT WRAP AROUND TAILSTOCK WITH LINE THAT  IS DEEPLY CUTTING INTO THE WHALE. WHALE APPEARS ANCHORED IN PLACE. CONSTRICTING ENTANGLEMENT. PHOTOS ALSO SHOW RECOVERED TRAP TAGS. ENTANGLEMENT APPEARS TO BE CAUGHT UP IN THE MOORING LINE OF THE UCSD CDIP BUOY THAT IS IN THE AREA. 3 BUOYS AND BLUE POLY LINE + CDIP BUOY SEE ATTACHED PHOTO OF MOORING; 3 BUOYS WOULD INDICATE AN OFFSHORE SET. WHALE PARTIALLY DISENTANGLED BY CASCADIA RESEARCH WITH SMALL AMOUNT OF REMAINING GEAR RESPONDERS BELIEVE MAY FALL OUT ON ITS OWN.","NSI","L3",0,"N","N"
"DEAD","HUMPBACK WHALE","CA-OR-WA",2019,7,21,"VESSEL STRIKE","MARIN","CA","DEAD","CARCASS ORIGINALLY REPORTED TO TMMC IN THE SURF AT WILDCAT BEACH IN POINT REYES NATIONAL SEASHORE ON 7/21/2019. PRNS STAFF CONFIRMED THE CARCASS WAS STILL IN THE SAME LOCATION ON 7/22/2019. CAS, TMMC, AND PRNS CONDUCTED A COMPLETE NECROPSY ON 7/23/2019. ALTHOUGH THE ENTIRE CARCASS WAS INTACT, THE SKULL WAS FRACTURED WITH THE POSTERIOR PORTION OF THE CRANIUM LOOSE ON THE BEACH. ON NECROPSY THE ROSTRUM WAS FRACTURED AND HAD SOME BONE BRUISING. COD WAS BLUNT FORCE TRAUMA CONSISTENT WITH SHIP STRIKE.","DEAD",NA,1,"N","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,7,23,"UNIDENTIFIED FISHERY INTERACTION","SAN JUAN","WA","SI (PRORATE)","LINE RUNNING FULL LENGTH OF BODY,  DRAPED OVER FLUKES, CAUGHT ON BARNACLES. THE ANCHOR POINT OF THE LINE MAY INVOLVE THE  MOUTH. WHALE INITIALLY SEEN IN CANADIAN WATERS WHERE DISENTANGLEMENT TEAM RESPONDED. WHALE WAS RESIGHTED IN U.S. WATERS WITHOUT LINE ON RIGHT SIDE OF ANIMAL, IMPLYING THAT GEAR SHIFTED OR WAS SHED, BUT UNKNOWN.  GEAR CONFIGURATION AND AMOUNT UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,8,1,"DUNGENESS CRAB POT FISHERY (CALIFORNIA)","MONTEREY","CA","SI (PRORATE)","WHALE WATCH VESSEL REPORTED ENTANGLED HUMPBACK IN LARGE FEEDING AGGREGATION WITH 2 ORANGE/RED BULLET BUOYS WITH BLUE/GREEN LINE AND OLIVE COLORED CDFW COMMERCIAL DUNGENESS CRAB TAG. DESCRIBED AS LIKELY MOUTH OR PECTORAL ENTANGLEMENT WITH BUOYS TRAILING BEHIND RIGHT SIDE OF WHALE. BUOYS DON'T ALWAYS POP UP WHEN WHALE SURFACES. PHOTOS SHOW THAT BUOYS ARE QUITE WEATHERED. GEAR CONFIGURATION AND AMOUNT UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,8,6,"UNIDENTIFIED FISHERY INTERACTION","MONTEREY","CA","SI (PRORATE)","WHALE WATCH NATURALIST REPORTED ENTANGLEMENT OF FREE-SWIMMING ANIMAL IN A FEEDING GROUP WITH THIN-GAUGE LINE OR MONOFILAMENT OVER FLUKE. PHOTOS INCONCLUSIVE, SHOW A WHALE FLUKING UP AT A DISTANCE WITH GEAR NOT VISIBLE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"DEAD","HUMPBACK WHALE","CA-OR-WA",2019,8,7,"DUNGENESS CRAB POT FISHERY (CALIFORNIA)","VENTURA","CA","SI","WHALE STRUGGLING TO SWIM NEAR SANTA CRUZ ISLAND. MULTIPLE CONSTRICTING WRAPS AROUND BODY WITH A DEEP, WIDE SCAR COVERED IN CYAMIDS. GEAR WAS OLD AND FADED.  WHALE FOUND DEAD ONE WEEK LATER, GEAR CONFIRMATION DETERMINED VIA COLLECTION. GEAR WAS THOUGHT TO BE SET BETWEEN POINT CONCEPTION AND PIEDRAS BLANCAS AND MAY HAVE BEEN FROM 2017/2018 SEASON.  .","DEAD","L2",1,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,8,8,"UNIDENTIFIED FISHERY INTERACTION","CLALLAM","WA","SI","LINE THROUGH MOUTH - OUT OF RIGHT MOUTH AND UNDER RIGHT FLIPPER TO PEDUNCLE, OUT OF LEFT MOUTH AND UNDER LEFT FLIPPER TO PEDUNCLE, WITH MULTIPLE WRAPS OF THE PEDUNCLE AND FLUKES AND A MESS OF LOOSE LINE AROUND THE PEDUNCLE. PHOTOS SHOW CONSTRICTING WRAPS OF LINE AROUND PEDUNCLE, CUTTING INTO THE ANIMAL WITH MULTIPLE PEDUNCLE LACERATIONS. MULTIPLE SCARS IN ADDITION TO THESE LACERATIONS.  FREE-SWIMMING WHALE REACTED LITTLE TO DISENTANGLEMENT TEAM AND  WAS EASILY APPROACHED. SUCCESSFULLY DISENTANGLED, WITH ONLY A SMALL PIECE OF GEAR REMAINING THAT MAY FALL OUT ON ITS OWN.","NSI","L3",0,"Y","N"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,8,12,"HOOK AND LINE FISHERY","MONTEREY","CA","SI (PRORATE)","LOOP OF MONOFILAMENT LINE AROUND TAIL STOCK, CONNECTED UNDER FLUKE, DARK 3 INCH OBJECT THAT LOOKS LIKE A FISHING SINKER  NEAR CONNECTION POINT. SUPERFICIAL SCARS ON FLUKES AND PEDUNCLE. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.","SI (PRORATE)","L10",0.75,"N","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,8,15,"UNIDENTIFIED FISHERY INTERACTION","MONTEREY","CA","SI","BLUE-GREEN TWISTED LINE TRAILING 60 FEET BEHIND WHALE. LINE CAUGHT ON SOME TUBERCLES ON THE TIP OF THE ROSTRUM BUT MAY HAVE MOVED AFT AND APPEARS AT THE WATER LINE ON THE LEFT SIDE AROUND THE MOUTH-LINE AND GOES OVER THE BODY FORWARD OF THE DORSAL FIN. THE OTHER END OF LINE IS UNDER THE ANIMAL, AND THERE IS AT LEAST ONE TIGHT WRAP AROUND THE PEDUNCLE. CONSTRICTING ENTANGLEMENT. UNAUTHORIZED ATTEMPT TO DISENTANGLE WHALE RESULTED IN TRAILING 50 FEET OF LINE CUT OFF, LEAVING TIGHT WRAP AROUND PEDUNCLE.","SI","L2",1,"Y","Y"
"DEAD","HUMPBACK WHALE","CA-OR-WA",2019,9,1,"VESSEL STRIKE","MARIN","CA","SI","SHIP STRIKE WITNESSED BY A MEMBER OF THE PUBLIC AND REPORTED TO THE USCG, AND RESPONDED TO BY THE WHALE WATCHING VESSEL KITTY KAT. STRUCK BY CONTAINER SHIP MSC AZOV (CAPTAIN DENIES), IN SF BAY. WHALE FLOATED ON THE SURFACE, BLEEDING, UNTIL IT FINALLY APPEARED TO HAVE DIED. IT WAS LAST SEEN FLOATING NEAR KIRBY COVE, JUST WEST OF THE GOLDEN GATE BRIDGE. IT DID NOT APPEAR ANY PLACE ON THE OUTER COAST AFTER THIS LAST SIGHTING. **ON OCTOBER 7TH, A REPORT WAS MADE TO CAS OF A ""WHALE SOCK"" (BLUBBER BUT NO BONES) AT MUSSEL ROCK PARK IN DALY CITY. THIS PARTICULAR AREA IS KNOWN FOR ITS HIGH DEPOSITION OF DEAD MARINE MAMMALS. CAS RESPONDED TO COLLECT TISSUES FOR DNA ANALYSIS AND THE BLUBBER WAS NOT LOCATED. IT IS UNKNOWN IF THIS IS THE REMNANT OF THIS HUMPBACK, AS THERE WERE NOT IDENTIFIABLE FEATURES.","DEAD",NA,1,"N","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,10,2,"UNIDENTIFIED FISHERY INTERACTION","LOS ANGELES","CA","SI (PRORATE)","PHOTOS FROM AERIAL FISH  SPOTTER PLANE SHOW HUMPBACK WHALE TRAILING LINE  FROM FLUKES. WHALE HAS MANY LIGHT PATCHES OF SKIN DORSALLY AND A HEAVY CYAMID LOAD ON THE ROSTRUM AND BLOWHOLE AREA. POOR BODY CONDITION.  MULTIPLE PHOTOS APPEAR TO SHOW DAMAGED OR MISSING RIGHT FLUKE BLADE AND WHALE IS SWIMMING ONLY WITH PECTORAL FLIPPERS. HEAVY MARINE GROWTH ON TRAILING LINE, IMPLYING ENTANGLEMENT IS NOT NEW. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. ASSIGNED SERIOUS INJURY WITH PRORATION FACTOR EQUAL TO 1 DUE TO  HEALTH DECLINE. .","SI (PRORATE)","L10",1,"Y","Y"
"DEAD","HUMPBACK WHALE","CA-OR-WA",2019,10,23,"DUNGENESS CRAB POT FISHERY (CALIFORNIA)","HUMBOLDT","CA","DEAD","WHALE WITH GOOD BODY CONDITION  STRANDED ALIVE ENTANGLED IN GEAR AND WAS EUTHANIZED. GEAR DESCRIPTION: TWO CYLINDRICAL BULLET BUOYS AND A MASS OF ORANGE LINE ON ITS LEFT SIDE AND POSSIBLY AROUND THE LEFT PECTORAL WITH LINE GOING THROUGH THE MOUTH AND COMING OUT THE RIGHT SIDE AND ENDING AT THE CRAB POT JUST IN FRONT OF THE RIGHT PECTORAL FLIPPER. APPROXIMATELY 235 FEET OF ROPE RECOVERED. WOUNDS NOTED ON TAIL THAT IMPLY WHALE MAY HAVE BEEN 'HOG-TIED' PRIOR TO STRANDING. GEAR RECOVERED AND POSITIVELY-IDENTIFIED TO FISHERY. GEAR SETS SOMETIME AFTER JANUARY 2019 IN 23 FATHOMS OF WATER.  .","DEAD",NA,1,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,11,21,"DUNGENESS CRAB POT FISHERY (COMMERCIAL)","SAN DIEGO","CA","SI","STATIONARY WHALE, LIKELY  ANCHORED IN PLACE, WITH NO MOVEMENT FOR 2 TO 3 HOURS. TWO CYLINDRICAL BULLET BUOYS AND A MASS OF LINE ON ITS LEFT SIDE AND POSSIBLY AROUND THE LEFT PECTORAL WITH LINE GOING THROUGH THE MOUTH AND COMING OUT THE RIGHT SIDE AND ENDING AT THE CRAB POT JUST IN FRONT OF THE RIGHT PECTORAL FLIPPER. SEVERE DAMAGE TO CAUDAL PEDUNCLE AND FLUKES, DEEP WOUNDS, PROGRESSING TOWARDS SEVERING / AMPUTATION OF TAIL. CONSTRICTING ENTANGLEMENT. ANIMAL IN POOR HEALTH WITH MANY CYAMIDS ON DORSAL SURFACE. SEA WORLD INTERVENED AND DISENTANGLED WHALE. UNKNOWN IF ALL GEAR WAS REMOVED. NO STATE POT/TRAP TAG ASSOCIATED WITH RECOVERED LINE AND TRAP. .","SI","L2",1,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,12,4,"UNIDENTIFIED FISHERY INTERACTION","SANTA  CRUZ","CA","SI (PRORATE)","WHALE IS TRAILING TWO BUOYS GREEN/YELLOW AND PINK/ORANGE WITH A 15 FOOT YELLOW LINE ATTACHED. THE BUOYS ARE GOING UP AND DOWN WITH EACH DIVE AND SINK AFTER THE WHALE HAS GONE DOWN AND SURFACE PRIOR TO THE WHALE. ENTANGLEMENT REPORTED AS COMING FROM THE FRONT OF THE ANIMAL EITHER NEAR THE MOUTH OR THE PECTORAL FLIPPERS. GEAR CONFIGURATION AND AMOUNT UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2019,12,9,"DUNGENESS CRAB POT FISHERY (RECREATIONAL)","SANTA CRUZ","CA","SI","PHOTOS SHOW  FREE-SWIMMING HEALTHY WHALE TRAILING 2 ORANGE BUOYS APPROXIMATELY 30  FEET BEHIND. WHALE IS SWIMMING AND RAISING FLUKES OUT OF THE WATER. SOME SCARRING NOTED ON TAILSTOCK.  ENTANGLEMENT DIAGRAM SHOWS LINE WRAPPED AROUND BODY (SINGLE WRAP) BEHIND BLOWHOLE AND AT BASE OF PECTORAL FINS. DIAGRAM OF GEAR CONFIGURATION PLUS PHOTOS IMPLIES LOOSELY WRAPPED GEAR IN A BRIDLE AROUND WHALE.  RECREATIONAL GEAR SET OUTSIDE MOSS LANDING HARBOR. FISHERMAN HAS LOST 3 POTS SINCE THE BEGINNING OF THE SEASON WITH ONE OF THEM REPORTED LOST EARLY LAST WEEK, AROUND THE TIME OF THE FIRST ENTANGLEMENT REPORT. HE FISHES BOTH ROUND AND SQUARE POTS WEIGHTED, LIKELY SQUARE DANIELSON TRAP USING LEADED LINE AND TRAILER BUOYS. THE FISHED DEPTHS RANGE FROM 130-200 FEET WITH 300 FEET OF LINE. HE USES REBAR AND BAR BELLS AS WEIGHT (TYPICALLY 20 LBS).  THE FISHERMAN BELIEVES HE HAD 300 FEET OF LINE ON THE TRAP IN TOTAL. HE BELIEVES THE LOST TRAP WENT MISSING AROUND THE SAME TIME THE ENTANGLEMENT WAS REPORTED BASED ON THE LAST TIME THEY WERE SERVICED. WHALE WAS DISENTANGLED ON 12/13/2019, APPROXIMATELY 140 FEET OF LINE RECOVERED. PHOTOS OF ENTANGLED WHALE AND RECOVERED GEAR REVIEWED BY J. CARRETTA.","NSI","L3",0,"N","N"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2020,2,14,"GILLNET FISHERY","SAN DIEGO","CA","SI","GILLNET WRAPPED AROUND BOTTOM JAW, CAUGHT ON FRONT RIGHT TUBERCLE DRAPED OVER BODY, WRAPPED TIGHTLY AROUND BODY AND TRAILING OVER FLUKES. LEFT PECTORAL POSSIBLY PINNED. BASED ON AMOUNT OF GEAR AND TIGHT WRAP, CONSIDERED AN EXTENSIVE CONSTRICTING ENTANGLEMENT.","SI","L2",1,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2020,2,28,"UNIDENTIFIED FISHERY INTERACTION","MONTEREY","CA","SI (PRORATE)","BLACK LINE THROUGH MOUTH RUNNING DOWN BOTH SIDES OF THE BODY, LINE APPEARS TO BE WEIGHTED GIVEN THE INJURIES/RUBBING OFF OF LONG LINEAR PATCH OF SKIN ALONG THE SIDES BEHIND THE PECTORAL FINS.  THE INNER LEADING EDGE ADJACENT TO THE TAIL STOCK OF THE FLUKES IS RUBBED RAW. GEAR CONFIGURATION AND AMOUNT UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2020,4,13,"CA SPOT PRAWN TRAP FISHERY","SANTA BARBARA","CA","SI (PRORATE)","JUVENILE HUMPBACK CONFIRMED ENTANGLED ENTANGLED AND ANCHORED IN PLACE TO A SPOT PRAWN SET; AT LEAST 4 WRAPS OF LIGHT YELLOW TWISTED LINE TIGHTLY AROUND CAUDAL PEDUNCLE (MULTIPLE SCARS ALONG TAILSTOCK); THEN LINE GOES STRAIGHT DOWN (TWISTING ON ITSELF) TO TRAP; OTHER END OF LINE IS TRAILING OBLONG ORANGE POLY BALL ABOUT 5 FT BEHIND. FISHERMAN INTERVIEWED AND CONFIRMED 10 TRAPS, WITH 120 POUND WEIGHTS; SET ON 4/10/2020; 400 FT OF SINKING LINE RUNNING FROM THE BUOY DOWN, 800FT OF FLOATING LINE RUNNING FROM THERE TO THE ANCHOR. PARTIAL GEAR REMOVAL BY RESCUE TEAM. FINAL GEAR AMOUNT AND CONFIGURATION UNKNOWN.","SI (PRORATE)","L10",0.75,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2020,4,15,"UNIDENTIFIED FISHERY INTERACTION","ORANGE","CA","SI","DEPENDENT CALF (SWIMMING WITH LARGER ANIMAL, PRESUMED MOTHER) NEAR CATALINA ISLAND ENTANGLED IN DARK COLORED MESH NETTING (""LOOKED FAIRLY FRESH"") WRAPPED ON RIGHT FLUKE BLADE AND TAILSTOCK, TRAILING DARK LINE WITH AT LEAST VERY SMALL 4 RED/ORANGE FLOATS. ENTANGLEMENT LIKELY TO BECOME CONSTRICTING AS ANIMAL GROWS. VIDEO REVIEWED BY J. CARRETTA AND A. HENRY.    ","SI","L10",1,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2020,5,16,"DUNGENESS CRAB POT FISHERY (CALIFORNIA)","MONTEREY","CA","SI (PRORATE)","CALIFORNIA DUNGENESS CRAB POT COMMERICIAL GEAR CONFIRMED FROM TAGS. PHOTO SHOWS TWO BUOYS AND MULTIPLE TWISTED LINES WRAPPED AROUND FLUKES AND CAUDAL PEDUNCLE AND CUTTING INTO WHALE WITH AREAS OF PINK / WHITE FLESH EXPOSED. CONSTRICTING ENTANGLEMENT. WHALE RESCUE TEAM DISENTANGLED WHALE AND CUT AWAY ALL GEAR. OUTCOME UNKNOWN.","SI (PRORATE)","L2",0,"Y","Y"
"DEAD","HUMPBACK WHALE","CA-OR-WA",2020,6,13,"DUNGENESS CRAB POT FISHERY (WASHINGTON)","MARIN","CA","DEAD","CARCASS WITH CONSTRICTING PEDUNCLE WRAP ALMOST COMPLETELY AMPUTATING FLUKE. LEFT BLADE MISSING AND RIGHT BLADE NECROTIC. COMMERCIAL DUNGENESS CRAB POT (OREGON). THE ENTANGLEMENT WAS TIGHTLY WRAPPED AROUND PEDUNCLE AT THE INSERTION POINT. THE ENTANGLEMENT HAD CUT ENTIRELY THROUGH THE PEDUNCLE WITH THE FLUKE AND ENTANGLEMENT ATTACHED BY ONLY THE CORD IN HER PEDUNCLE.  CONSISTED OF 2 DIFFERENT COLOR BRAIDED ROPES (3/8 INCH FLOATING ORANGE LINE WITH A BLUE TRACER AND WHITE SINKING LINE WITH BLUE TRACER). FOUR BULLET BUOYS ATTACHED (ONE LARGE WHITE-MAIN BUOY; TWO BUOYS WITH ORANGE TIP WITH YELLOW BUTT; ONE SMALLER ORANGE BUOY). THE ENTIRE LEFT SIDE OF THE FLUKE WAS MISSING AND UNKNOWN IF THE CAUSE WAS THE ENTANGLEMENT OR SCAVENGING. BASED ON INTERVIEW WITH FISHERMAN, GEAR WAS SET SOMETIME BETWEEN MID APRIL AND LATE MAY.","DEAD",NA,1,"Y","Y"
"UNKNOWN","HUMPBACK WHALE","CA-OR-WA",2020,7,3,"UNIDENTIFIED FISHERY INTERACTION","MONTEREY","CA","SI","SINGLE LINE ACROSS THE TOP OF THE BODY CUTTING INTO FLESH ANTERIOR TO DORSAL FIN CONNECTED TO A MASS OF TANGLED LINES ON THE RIGHT SIDE OF BODY. CONSTRICTING ENTANGLEMENT. NOTHING TRAILING THE WHALE SO EITHER THERE IS SOMETHING STILL ON THE LINE BELOW THAT IS CAUSING THE DRAG TO PULL THROUGH THE WHALES FLESH; PERHAPS LEFT PECTORAL FLIPPER IS INVOLVED.   ABLE TO RELOCATE THE WHALE JUST AS IT STARTED CHIN SLAPPING WHICH GAVE US GOOD LOOKS AT THE DIFFERENT PARTS OF THE BODY. THEN IT BEGAN TAIL SLAPPING. IT APPEARED AS IF IT WAS TRYING TO THROW THE GEAR.","SI","L2",1,"Y","Y"
